problem type,model,build@1,build@5,build@10,build@20,pass@1,pass@5,pass@10,pass@20,strict_pass@1,strict_pass@5,strict_pass@10,strict_pass@20,speedup@1,speedup@5,speedup@10,speedup@20,speedup_max@1,speedup_max@5,speedup_max@10,speedup_max@20,efficiency@1,efficiency@5,efficiency@10,efficiency@20,efficiency_max@1,efficiency_max@5,efficiency_max@10,efficiency_max@20
search,gpt5,0.5187123275381202,0.7210798672095908,0.7740725677240986,0.7973333577599659,0.328,0.530287991954045,0.6084698310042086,0.6895157986807927,0.328,0.530287991954045,0.6084698310042086,0.6895157986807927,0.1649191473985105,0.2259878463406319,0.224717621832437,1.390906376607916,1.6995436395710346,2.103000421491527,2.1035487576699383,12.300260634196416,0.0025768616781017,0.0035310600990723,0.0035112128411318,0.0217329121344986,0.6756556152719727,0.7793398743436737,0.7769251803506123,3.965685151710274
search,hpc-coder,0.8,0.8,0.8,0.8,0.18,0.2376196586100857,0.2696738901630612,0.3193323514972999,0.008,0.0376249768885998,0.0696738901746265,0.1193323514972999,130.59322874797988,114.12232039026864,108.32230150237956,103.72659108050009,156.1897961223175,151.4792142601728,147.63319254015522,143.87897087498146,2.0405191991871856,1.7831612560979475,1.6925359609746806,1.6207279856328138,111.29337298109908,106.31540965216212,101.51203341364352,96.38514188085044
search,magicoder,0.5282850839674034,0.7934737958222974,0.7999218623382122,0.799999992842538,0.1619999999999999,0.5154074221066121,0.6816242167033785,0.7773779342263821,0.1599999999999998,0.511416054081739,0.6792463098926087,0.7770481370407392,0.1540662269441216,0.069121005035172,0.0568727325105758,0.6714672887081012,0.7256947304689221,0.2272557493802253,0.1872721078978747,2.493890590638457,0.0024072847960019,0.0010800157036745,0.0008886364454777,0.010491676386064,0.3013733294393994,0.1546603553592001,0.1202790789174649,1.618542799981021
search,minimax,0.4039516112722899,0.7015128223029949,0.7603947469492318,0.7928247309646471,0.3559999999999998,0.722321765944741,0.7858576591495814,0.7994470412407402,0.3559999999999998,0.722321765944741,0.7858576591495814,0.7994470412407402,0.4723842950892671,0.2593023273463778,0.2041298135531351,0.1707839687357251,1.9536067718556371,1.2238301971900478,0.8944512048516103,0.6704070658094914,0.0073810046107697,0.0040515988647871,0.0031895283367677,0.0026684995114957,0.8051613988628679,0.5206209692839086,0.4105363610912984,0.3038459305822801
search,oss,0.5465327610650105,0.6940907401183078,0.7464323341362583,0.7874932459764488,0.39,0.5726868835631722,0.6401555348430469,0.6976408028408156,0.39,0.5726868835631722,0.6401555348430469,0.6976408028408156,0.25932865222102,0.3648303850403769,0.3501450397230913,0.3451955390457616,1.7937096092964453,2.4530861616158006,2.429307803616745,2.4755739005671877,0.0040520101909534,0.0057004747662558,0.0054710162456733,0.00539368029759,0.6891514678092382,0.8170439249010674,0.7814175878852063,0.7675302917732424
search,sonnet,0.2985473493733664,0.5499590195018585,0.5938516986832697,0.5999115859779891,0.788,0.8,0.8,0.8,0.788,0.8,0.8,0.8,0.4529170726611181,0.270953012870538,0.2205895926433685,0.1959468971069303,2.078888913664933,1.561314834459158,1.3249073688520898,1.1901964486778407,0.0070768292603299,0.0042336408261021,0.0034467123850526,0.0030616702672957,0.7432640184621153,0.5782753708255937,0.518063679384268,0.4968720315653624
search,starcoder,0.796875,0.7999999999427845,0.8,0.8,0.204,0.2195959595959596,0.2381818181818182,0.2723232323232323,0.002,0.01,0.0199999999999999,0.0399999999999999,131.29224659960505,115.68769213863442,109.8213132206048,104.45975533142258,154.74915019325536,146.38561794718768,142.97935624670163,139.9925442777219,2.051441353118829,1.8076201896661628,1.71595801907195,1.632183677053478,117.51131387950193,111.14878555527083,107.89692111039726,104.49839148401816
sort,glm,0.8157274830668865,0.9987118297282516,0.9999963979404166,0.9999999999832252,0.3839999999999999,0.7922327498634567,0.9081315658584158,0.9786576409655628,0.3839999999999999,0.7922327498634567,0.9081315658584158,0.9786576409655628,1.906483000671081,1.3187272810880633,4.472342786262529,9.88927352682405,2.220760370789206,1.52547437722356,1.7914155205419682,12.512433779495996,0.0297887968854856,0.0206051137670009,0.069880356035352,0.1545198988566258,1.2986925407002026,0.9704959378112186,1.1729663093080922,3.714411784239488
sort,gpt5,0.5994511365589056,0.8624373939934573,0.9089380496018724,0.9590813145761632,0.682,0.9905166912125676,0.999722244242964,0.9999998800754056,0.682,0.9905166912125676,0.999722244242964,0.9999998800754056,2.3711491377075817,1.4537743622097898,1.0906692688739152,0.9470742036421492,3.747052228340825,2.635451987528856,2.1058232527569385,1.7305689523508048,0.0370492052766809,0.0227152244095279,0.0170417073261549,0.0147980344319085,2.5018629931983805,1.881843196184001,1.5066453663576316,1.1433452286376635
sort,hpc-coder,0.8975475168608215,0.9973027031618036,0.9999697542509997,0.999999997964948,0.004,0.0195959595959596,0.0381818181818181,0.0723232323232323,0.004,0.0195959595959596,0.0381818181818181,0.0723232323232323,0.936937689984079,1.873875379968158,1.873875379968158,1.873875379968158,1.0020091282282864,2.0040182564565727,2.0040182564565727,2.0040182564565727,0.0146396514060012,0.0292793028120024,0.0292793028120024,0.0292793028120024,1.0009809520407948,2.0019619040815897,2.0019619040815897,2.0019619040815897
sort,magicoder,0.2034289292662147,0.5641692836597904,0.7106811115666434,0.7861259720577112,0.032,0.1381318709926957,0.2341243693174208,0.3559070832454601,0.0199999999999999,0.0944782163099541,0.1761252223476082,0.3068410594478341,1.1748279598125928,2.3423308685664863,2.5366406094716587,4.672907245430616,1.2997252317520995,2.5612724002679523,2.7919269658895653,5.316589924821163,0.0183566868720717,0.0365989198213513,0.0396350095229946,0.0730141757098533,0.8531386081136504,1.802497162286408,1.9645043408317544,3.764654147897126
sort,minimax,0.5645322385255163,0.9660889960686068,0.9966314419407604,0.9999567409154764,0.526,0.8557059762361676,0.9525120957530324,0.9930862344003516,0.526,0.8557059762361676,0.9525120957530324,0.9930862344003516,2.143364109539423,1.0727792604185256,0.877509896759646,4.061701273262031,2.371354705512925,1.2191594920576403,1.0317903192677145,5.4284625031825575,0.0334900642115534,0.0167621759440394,0.0137110921368694,0.0634640823947192,1.5545342658965913,1.0173346687410634,0.9353525923729225,3.951892946527816
sort,oss,0.7267438055288569,0.858694118538172,0.9021816575165732,0.9559032750823924,0.5099999999999999,0.7385353349399741,0.7902230230375554,0.7997751876418911,0.5099999999999999,0.7385353349399741,0.7902230230375554,0.7997751876418911,2.482992119317628,1.3507920789044103,1.1641854149142294,1.0508332770386424,2.8808474776089943,1.6020501694537483,1.4063729971620365,1.341462203146735,0.0387967518643379,0.0211061262328814,0.0181903971080348,0.0164192699537287,1.6374918827440323,1.0316736769971462,0.9234843786970468,0.8878228423368587
sort,sonnet,0.7729792090803916,0.9346883072885824,0.9788710326354996,0.9978485604799344,0.808,0.9571764563369864,0.9916996625273878,0.9997802208433748,0.808,0.9571764563369864,0.9916996625273878,0.9997802208433748,1.3530764929197638,1.0192482882749831,0.89381721904114,0.757666678988109,2.3791560785755617,1.7249304680917663,1.3977626778039771,1.1769574920040051,0.0211418202018713,0.0159257545042966,0.0139658940475178,0.0118385418591892,1.799220630009574,1.2752264272881768,0.9766029773002484,0.815367860867001
sort,starcoder,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_la,glm,0.3459076947624554,0.6968693205259261,0.8033360490400001,0.9118044075217356,0.0099999999999999,0.0460820093423186,0.0832495266147696,0.1361381116020291,0.0099999999999999,0.0460820093423186,0.0832495266147696,0.1361381116020291,0.4088364812397463,0.6407352373172943,2.453018887438478,2.453018887438478,2.973997271555381,9.032839092783854,17.46030323680425,17.46030323680425,0.006388070019371,0.0100114880830827,0.0383284201162262,0.0383284201162262,1.4105633218099851,2.779103293802269,11.206567437822663,11.206567437822663
sparse_la,gpt5,0.9001063390295571,0.9999734729568476,0.9999999992451948,1.0,0.3159999999999999,0.5613281404408061,0.6549215358833406,0.733085773978898,0.3159999999999999,0.5613281404408061,0.6549215358833406,0.733085773978898,2.831382867372475,3.45201760829883,2.9672857390830565,3.3916609140828964,5.529813440506414,9.779167012470126,9.286026134161265,8.988098196660129,0.0442403573026949,0.0539377751296692,0.0463638396731727,0.0529947017825452,3.96147615029158,4.605012969058817,4.114330869938403,3.845854328123709
